date,title,sentiment_label,sentiment_score
2016-07-11,"Alcoa Subsidiary APGI To Sell 4 Hydroelectric Power Plants, Terms Not Disclosed",Positive,1
2016-07-12,Record Highs For Dow Jones And S&P 500,Negative,-1
2016-07-13,Stocks Hitting 52-Week Highs,Negative,-1
2016-07-14,Benzinga's Top Upgrades,Positive,1
2016-07-15,"Watching IT Services Stocks Following Infosys Warning: Cognizant Down 3%, Also Watch Wipro, Accentur",Neutral,0
2016-07-18,JMP Securities Downgrades American Campus to Market Perform,Neutral,0
2016-07-19,"Aoxin Tianli Group, Inc. Signs Letter of Intent to Acquire Hainan-Based Specialty Black Hog Farm Ope",Positive,1
2016-07-20,"Wednesday's Market Wrap: Major Averages Climb, Nasdaq Adds 1%",Negative,-1
2016-07-21,Benzinga's Top Initiations,Positive,1
2016-07-22,"BTIG Research Assumes Agilent Technologies at Buy, Announces $55.00 PT",Positive,1
2016-07-25,American Campus Communities Reports Q2 FFO $0.54 vs $0.52 Est.,Neutral,0
2016-07-26,"Asbury Automotive Group Reports Q2 EPS $1.65 vs. Est.$1.65, Rev. $1.627B vs. Est. $1.71B",Neutral,0
2016-07-27,"UPDATE: Alcoa To Hold Special Meeting Oct. 5th, 2016 To Seek Shareholder Approval On 1-for-3 Reverse",Positive,1
2016-07-28,"Top Performing Industries For July 28, 2016",Positive,1
2016-07-29,Mid-Afternoon Market Update: Crude Oil Up 1.1%; Cloud Peak Energy Shares Surge Following Earnings Be,Negative,-1
2016-08-01,"Exclusive: CEO Joey Agree Talks REITs, Geographical Agnosticism",Positive,1
2016-08-02,"Notable Stocks Trading Ex-Dividend Wednesday, August 3",Positive,1
2016-08-03,"Atlas Air Misses Estimates, Talks Partnership With Amazon",Positive,1
2016-08-04,AAC Sees FY16 Adj. EPS $0.85-$0.90 vs $0.96 Est.,Neutral,0
2016-08-05,25 Biggest Mid-Day Gainers For Friday,Positive,1
2016-08-08,"Altisource Asset Management Reports Q2 EPS $(0.23) vs. Prior Year Quarter $0.27, Rev. $5.56M vs. Pri",Neutral,0
2016-08-09,"Morgan Stanley Initiates Goldcorp At Overweight, Favors Name Over Barrick Gold And Newmont Mining",Positive,1
2016-08-10,"Market Rally Doesn't Take The Shine Off Gold, Argus Boosts Barrick Gold Price Target",Negative,-1
2016-08-11,"Atlantic American Reports Q2 EPS $0.01 vs $0.15 in Same Qtr. Last Year, Sales $41.9M",Positive,1
2016-08-12,"10 Notable Stocks Trading Ex-Dividend Monday, August 15",Positive,1
2016-08-15,15 Biggest Mid-Day Gainers For Monday,Negative,-1
2016-08-16,20 Biggest Mid-Day Losers For Tuesday,Neutral,0
2016-08-17,"After-Hours Action: Cisco, Agilent, NetApp And L Brands On The Move",Positive,1
2016-08-18,BTIG Thinks Agilent's Transformation Is In The Early Innings,Positive,1
2016-08-19,The Retail Earnings Season Roundup: All The Results In 1 Place,Positive,1
2016-08-22,Aaron's Spikes to High of $25.41 on Volume,Negative,-1
2016-08-23,Acacia Reports $20M in Funding to Veritone,Positive,1
2016-08-24,Alcoa Names Kate Hargrove Ramundo Future Arconic Chief Legal Officer,Positive,1
2016-08-25,A Cascade Of Corporate Exec Hires This Week,Positive,1
2016-08-26,"Imperial Capital Initiates Coverage on American Airlines Group at In-line, Announces $40.00 PT",Positive,1
2016-08-29,"15 Stocks Which Rallied Four Days, Then Sold Off On Friday",Neutral,0
2016-08-30,5 Stocks Which Plummeted Three Days On Increasing Volume,Neutral,0
2016-08-31,Argus Says Advance Auto Parts' New CEO Is 'The Right Executive For The Job',Positive,1
2016-09-01,Jim Cramer Gives His Opinion On Alcoa And Under Armour,Positive,1
2016-09-02,Aoxin Tianli Group Reports 1-For-4 Stock Split,Positive,1
2016-09-03,9 Times Executives Were Poached,Neutral,0
2016-09-06,Gretchen Carlson's $20 Million And Some Of The Biggest Sexual Harassment Payouts Ever,Neutral,0
2016-09-07,Goldman's 7 Favorite Biotech Ideas For 2016,Positive,1
2016-09-08,"Aoxin Tianli Group, Inc. Reports 1-For-4 Reverse Stock Split",Positive,1
2016-09-09,Seaport Global Initiates Coverage on Alcoa at Neutral,Positive,1
2016-09-12,AB Reports Aug. Assets Under Management Up 0.8% YoY At $496B,Negative,-1
2016-09-13,Option Alert: AA Nov16 10.0 Calls Sweep: 1992 @ ASK $0.45: 2001 traded vs 990 OI: Earnings 10/10 Aft,Positive,1
2016-09-14,Watch These 7 Huge Call Purchases In Wednesday Trade,Positive,1
2016-09-15,Barrick Gold Corp. Reports Temporary Suspension Of Operations At Veladero Mine Due To Inspections Of,Neutral,0
2016-09-16,Option Alert: AA Fri 10/28 8.5 Puts (Wkly) Sweep: 2264 @ ASK $0.22: 3874 traded vs 35 OI: Earnings 1,Positive,1
2016-09-19,Watch These 5 Huge Put Purchases In Monday Trade,Positive,1
2016-09-20,"Alcoa Inc. Reports Proposed Debt Offering In Connection with Separation, Pricing & Terms Are Subject",Positive,1
2016-09-21,Raymond James Downgrades American Airlines Group to Market Perform,Neutral,0
2016-09-22,Watch These 7 Huge Call Purchases In Thursday Trade,Positive,1
2016-09-23,Unexpected Countries Could Rise As Latin America's New Mining Champions,Negative,-1
2016-09-26,Autobytel Names Kimberly S. Boren as CFO,Positive,1
2016-09-27,American Campus Communities Reports Wholly-Owned Portfolio Is 97.3% Leased vs. 97% Leased YoY,Positive,1
2016-09-28,"Benzinga's M&A Chatter for Wednesday September 28, 2016",Positive,1
2016-09-29,Aloca Board Approves Separation Of Company,Positive,1
2016-09-30,Jefferies Initiates Coverage on Arctic Cat at Buy,Positive,1
2016-10-03,"Morgan Stanley Sees Alcoa Posting A 'modest beat' For Q3, Expects Guidance To Be Cut, Maintains Over",Neutral,0
2016-10-04,"Modest Estimate Beat, Guidance Cut Expected From Alcoa's Q3",Neutral,0
2016-10-05,"Alcoa Reports Closing Of 1-For-3 Reverse Stock Split, Will Begin Trading At Split-Adjusted Basis Oct",Positive,1
2016-10-06,Benzinga's Top Initiations,Positive,1
2016-10-07,The Market In 5 Minutes: Unemployment Rate A Tick Higher,Neutral,0
2016-10-09,"Gender Bias Remains Strong In Science Jobs Field, Study Suggests",Positive,1
2016-10-10,Will This Be The 5th Straight Quarter Of An S&P 500 Earnings Decline?,Neutral,0
2016-10-11,"'Sell Rosh Hashanah, Buy Yom Kippur' Working To Perfection In 2016",Negative,-1
2016-10-12,Earnings Season On Deck: How Has Q3 Guidance Looked So Far?,Positive,1
2016-10-13,"Jefferies earlier Initiated Coverage On Aaron's, Inc. at Buy",Positive,1
2016-10-14,Big Banks Off To A Good Start,Negative,-1
2016-10-17,AECOM to Build $1B Farday Future Electric Car Plant,Positive,1
2016-10-18,Leerink Swann Initiates Coverage On AbbVie Inc. Common Stock at Market Perform,Positive,1
2016-10-19,UPDATE: Advance Auto Parts Spikes to High of $143.21 on Volume,Negative,-1
2016-10-20,"Jim Cramer Shares His Thoughts On Fitbit, HP Inc, Alcoa And Expedia",Positive,1
2016-10-21,Credit Suisse Cuts Estimates On Auto Parts Retailers As Earnings Approach,Neutral,0
2016-10-24,Benzinga's Volume Movers,Positive,1
2016-10-25,"Abaxis Reports Q2 EPS $0.34 vs. Est. $0.35, Rev. $58.6M vs. Est. $60.6M",Neutral,0
2016-10-26,"AllianceBerstein Q3 EPS $0.45 vs $0.43 est, Revenue $747.6M vs $736.8M est",Positive,1
2016-10-27,Acacia Investors Show Concern As 2 Top Customers Issue Soft Guidance,Neutral,0
2016-10-28,UPDATE: Hearing All Passengers Evacuated from American Airlines Flight and are Safe,Neutral,0
2016-10-31,Credit Suisse Downgrades AbbVie Inc. Common Stock to Neutral,Neutral,0
2016-11-01,"10 Notable Stocks Trading Ex-Dividend Wednesday, November 2",Positive,1
2016-11-02,Bank of America Initiates Coverage On Arconic Inc. Common Stock at Underperform,Neutral,0
2016-11-03,Mid-Afternoon Market Update: Crude Oil Down 2%; Metaldyne Performance Group Shares Spike Higher,Negative,-1
2016-11-04,Leerink Swann Downgrades AmerisourceBergen Corporation Common Stock to Market Perform,Neutral,0
2016-11-07,Benzinga's Top Initiations,Positive,1
2016-11-08,4 Election-Proof Stocks: Biotech And Software Take The Lead,Positive,1
2016-11-09,AAON Increases Semi-Annual Dividend From $0.11 To $0.13/Share,Negative,-1
2016-11-10,"Leerink Swann Assumes Agilent Technologies, Inc. Common Stock at Outperform",Neutral,0
2016-11-11,10 Stocks That Rallied Three Days On Increasing Volume,Negative,-1
2016-11-14,"Atlantic American Reports Q3 EPS $0.00 vs. Prior Year Quarter $0.01, Rev. $42.4M vs. Prior Year Quar",Negative,-1
2016-11-15,"Agilent Technologies Sees FY17 Rev. $4.35B-$4.37B vs. Est. $4.35B, EPS $2.10-$2.16 vs. Est. $2.19; Q",Positive,1
2016-11-16,"The Market In 5 Minutes: DryShips, Trump And Target",Positive,1
2016-11-17,Benzinga's Top Initiations,Positive,1
2016-11-18,"Citigroup Initiates Coverage On Advantage Lithium at Buy, Announces $55.00",Positive,1
2016-11-20,"Barron's Picks And Pans: ETFs, CarMax, Astronics And More",Positive,1
2016-11-21,Option Alert: ACAD Jan17 35.0 Calls: 3000 @ ASK $2.25: 3097 traded vs 9444 OI: Earnings 2/27 After C,Positive,1
2016-11-22,Watch These 7 Huge Call Purchases In Tuesday Trade,Positive,1
2016-11-23,Credit Suisse Cuts McKesson Shares To Underperform,Neutral,0
2016-11-25,"Alcoa Shares, Over Last Few Mins, Spike Higher Above $31.20 Support Level; Stock Now Up 1% for Sessi",Negative,-1
2016-11-26,"Adobe Reports Black Friday Online Sales Record of $3.34B; Apple iPad, Samsung 4K TVs Top Selling Ele",Negative,-1
2016-11-27,5 BioPharma Catalysts Expected Around Christmas,Positive,1
2016-11-28,Advance Auto Parts' Turnaround Is Starting; JPMorgan Adds To Focus List,Positive,1
2016-11-29,10 Stocks With Lowest Close In Three Weeks,Neutral,0
2016-11-30,Achillion Says Dosing of Phase 2B Study Initiated by Janssen,Positive,1
2016-12-01,Deutsche Bank Says Sell Alcoa,Positive,1
2016-12-05,"Aluminum Corp Of China, Shandong Unit Win Bid for 66% Stake in Technology Firm for $74.88M -Reuters",Positive,1
2016-12-06,Pressure Biosciences CEO On Its Beaten Down Stock: 'We Can Now Begin To Focus On The Area That Is Mo,Neutral,0
2016-12-07,"10 Notable Stocks Trading Ex-Dividend Thursday, December 8",Positive,1
2016-12-08,Stocks Hitting 52-Week Highs,Negative,-1
2016-12-09,Argus Initiates Shares Of Alcoa With Buy Rating and $36 PT,Positive,1
2016-12-12,EBay And Amazon Dominate The DIY Auto Retail Market,Positive,1
2016-12-13,Arconic Reports It Has Signed $450M In Long-Term Agreements Over Past Year For Alcoa Wheels,Negative,-1
2016-12-14,Dept. of Transportation Has Fined American Air $1.6M Related to Violation of Rule Which Prohibits Lo,Neutral,0
2016-12-15,"Barclays Initiates Coverage On American Airlines Group at Equal-Weight, Announces $62.00 Target",Positive,1
2016-12-16,Aceto Shares Down 3.59% On Heavy Volume; Co. Announced Late Yesterday It Remains Confident In Acquis,Neutral,0
2016-12-19,18 Stocks Moving In Monday's Pre-Market Session,Positive,1
2016-12-20,Agilent to Buy Multiplicom for €68M in Cash,Positive,1
2016-12-21,15 Biggest Mid-Day Losers For Wednesday,Neutral,0
2016-12-22,Alcobra Spokesperson Tells Benzinga Details Of Update On Recent FDA Meeting On MEASURE Study Clinica,Positive,1
2016-12-23,15 Biggest Mid-Day Gainers For Friday,Positive,1
2016-12-27,Aoxin Tianli Sells Interest In Hang-Ao For ~$3.7M,Positive,1
2016-12-28,Vetr Still Bullish On Acadia Despite Downgrade,Negative,-1
2016-12-30,January Will Feature Some Of The Market's Most Influential Events,Positive,1
2017-01-03,"Alcoa Corporation to Permanently Close Suralco Refinery, Will Incur $90M In Restructuring-Related Ch",Neutral,0
2017-01-04,7 Biggest Price Target Changes For Wednesday,Positive,1
2017-01-05,"The Market In 5 Minutes: Jobless Claims Fall Again, Retailers Struggle",Neutral,0
2017-01-06,"BMO Capital Downgrades Archer-Daniels Midland to Market Weight, Announces $48.00 Target",Neutral,0
2017-01-08,AcelRx Pharmaceuticals Provides Guidance on 2017 Milestones for DSUVIA for the Treatment of Moderate,Negative,-1
2017-01-09,Here Are The Brands Investors Were Buying And Selling In December,Positive,1
2017-01-10,15 Biggest Mid-Day Losers For Tuesday,Neutral,0
2017-01-11,Hearing Thermo Fisher In Talks To Buy Agilent,Positive,1
2017-01-12,Mid-Afternoon Market Update: Crude Oil Up 1.5%; Applied Optoelectronics Shares Soar On Raised Guidan,Negative,-1
2017-01-13,Bank of America Downgrades Advance Auto Parts To Neutral,Neutral,0
2017-01-17,Guggenheim Initiates Coverage On Advance Auto Parts at Neutral,Positive,1
2017-01-18,Deutsche Bank Optimistic On Fundamentals In Life Science Tools/Diagnostics Sector,Positive,1
2017-01-19,Option Alert: Alcoa Feb 36.0 Calls: 4320 @ ASK $1.55: 4335 traded vs 112 OI: Earnings 1/24 After Clo,Positive,1
2017-01-20,Watch These 7 Huge Call Purchases In Friday Trade,Positive,1
2017-01-23,Watch These 7 Huge Put Purchases In Monday Trade,Positive,1
2017-01-24,"Alcoa Reports Q4 Adj EPS $0.14 vs $0.19 Est, Revenue $2.5B vs $2.46B Est",Neutral,0
2017-01-25,18 Biggest Mid-Day Gainers For Wednesday,Positive,1
2017-01-26,Airliners Volatile On JetBlue Comments On Conf. Call,Positive,1
2017-01-27,A CEO Who's Who Of Trump's Manufacturing Council,Positive,1
2017-01-30,"Benzinga's Top Upgrades, Downgrades For January 30, 2017",Neutral,0
2017-01-31,Auto Parts Retail: Amazon Vs. Brick & Mortars,Positive,1
2017-02-01,Imperial's Airline Stock Picks Amid Trump's Immigration Ban,Negative,-1
2017-02-02,"Benzinga's Top Upgrades, Downgrades For February 2, 2017",Neutral,0
2017-02-03,Bank of America Upgrades Alcoa To Buy,Positive,1
2017-02-05,Sonny Perdue Wins Cabinet Endorsement From 669 Agricultural Organizations,Positive,1
2017-02-06,Bernstein Upgrades American Airlines Group To Market Perform,Negative,-1
2017-02-07,Wall Street's M&A Chatter From February 6,Positive,1
2017-02-08,Amended S-1 from Alcoa Shows Registration for 36.3M Share Common Stock Offering via Selling Holders,Positive,1
2017-02-09,"American Airlines Group Reports Jan. RPMs Down 0.3% YoY, ASMs Up 1.2% YoY",Neutral,0
2017-02-10,Watch These 5 Huge Put Purchases In Friday Trade,Positive,1
2017-02-13,"Steel, Aluminum Shares Higher as China Considers Imposing More Cuts on Producters in Effort to Contr",Negative,-1
2017-02-14,Agilent Raises FY17 Outlook,Positive,1
2017-02-15,5 Biggest Price Target Changes For Wednesday,Positive,1
2017-02-16,Barrick Gold Up 6% After Q4 Beat,Negative,-1
2017-02-17,"Aaron's Sees FY 17 Revenue $3.1-$3.31B vs. $3.26B Est., EPS $2.15-$2.40 vs. $2.47 Est.",Positive,1
2017-02-20,Accenture to Acquire Digital Agency SinnerSchrader AG for €9.00/Share,Positive,1
2017-02-21,Q4 2016 Real-Time Call Brief,Positive,1
2017-02-22,Advance Auto Parts Needs To Put The Pedal To The Metal In 2017,Positive,1
2017-02-23,"Applied Optoelectronics Sees Q1 Adj. EPS $0.80-$0.88, Sales $87M-$91M vs $74.6M Est.",Negative,-1
2017-02-24,Mid-Afternoon Market Update: Acacia Communications Drops On Weak Outlook; RH Shares Spike Higher,Neutral,0
2017-02-27,"Warren Buffett Says Airliner Positions Are 'About the Same' As 13F Filing, Prefers Not to go Over 10",Positive,1
2017-02-28,"Advisory Board Sees FY17 Adj. EPS $1.80-$2.10 vs $1.91 Est., Adj. Sales $780M-$840M vs $802.79M Est.",Positive,1
2017-03-01,"Altisource Asset Mgmt Reports Q4 EPS $(1.09), Sales $5.2M",Positive,1
2017-03-02,"UPDATE: Alcoa Says Aluminum Smelting, Cast Products, Rolled Products Businesses, Majority of Energy ",Positive,1
2017-03-03,Airline Stocks at Session Highs; Hearing Dept. of Transportation Has Said Suspended Action on Obama ,Neutral,0
2017-03-06,9 Stocks That Were Net Sold By Retail Investors In February,Positive,1
2017-03-07,"Gordon Johnson On 8Point3: There Are A Lot Of Similar Characteristics To SunEdison, SolarCity",Positive,1
2017-03-08,"Cowen Annual Healthcare Conference Concludes Today; Presenters Include Agilent Tech, Incyte, GW Phar",Positive,1
2017-03-09,"American Airlines Group Reports Feb. RPMs Down 5.2% YoY, ASMs Down 5% YoY",Neutral,0
2017-03-10,"Goldman Sachs Adds AbbVie to Conviction Buy List, Raises Price Target from $74 to $80.00",Positive,1
2017-03-12,Tech Earnings Expectations: Adobe Vs. Oracle,Positive,1
2017-03-13,The Technician's Playbook: 11 Sector Pair Trades,Positive,1
2017-03-14,"Aoxin Tianli Group Reports Q4 EPS $0.05 vs. $0.15 YoY, Sales $7.186M vs. $8.75M YoY",Negative,-1
2017-03-15,Agilent Names Koh Boon Hwee Chair,Positive,1
2017-03-16,Pete Najarian Sees Unusual Options Activity In Alcoa,Neutral,0
2017-03-17,The Recent Pullback In Airline Stocks Doesn't Scare This Bull,Neutral,0
2017-03-20,"Jim Cramer Shares His Thoughts On McEwen Mining, Chipotle And Allegheny",Positive,1
2017-03-21,ICSID Issues Decision in Favor of Antofagasta and Barrick Gold in Reko Diq Arbitration Proceedings,Positive,1
2017-03-22,Hearing American Air Said To Be In Talks To Buy $200M Stake In China Southern,Positive,1
2017-03-23,A Peek Into The Markets: U.S. Stock Futures Edge Higher; Yellen Speech In Focus,Negative,-1
2017-03-24,"Benzinga's Top Upgrades, Downgrades For March 24, 2017",Neutral,0
2017-03-27,20 Stocks Moving In Monday's Pre-Market Session,Positive,1
2017-03-28,Pete Najarian Sees Unusual Options Activity In Advance Auto Parts,Neutral,0
2017-03-29,"One Of The World's Most Powerful Women, Fidelity Personal Investing President Kathleen Murphy, To Te",Positive,1
2017-03-30,Alcoa Shares Spike ~$0.40 Over Last Few Mins; Traders Attributing to Unconfirmed Takeover Chatter Be,Neutral,0
2017-03-31,7 Biggest Price Target Changes For Friday,Positive,1
2017-04-02,"Top Benzinga Stocks Of The Week: GE, Facebook, Apple And More",Positive,1
2017-04-03,"UPDATE: Acadia Healthcare Will Be in S&P MidCap 400 Effective Prior to the Open Thursday, Apr. 6",Positive,1
2017-04-04,JP Morgan Comment on Delta Following Mar. Traffic Stats: Monthly RASM Was Below Firm's 2.5% Forecast,Neutral,0
2017-04-05,"Wall Street's M&A Chatter From April 4: Panera, Rent-A-Center, Innocoll, ChemChina-Syngenta, MSG Net",Positive,1
2017-04-06,Achillion Announces Initiation of Patient Dosing in Phase 2 Study of ACH-4471 for Paroxysmal Nocturn,Positive,1
2017-04-07,AbbVie Reports Phase 2b Data Showing Elagolix Significantly Reduced Heavy Menstrual Bleeding in Wome,Negative,-1
2017-04-08,"Barron's Picks And Pans: Gold, Energy, Dividends And More",Positive,1
2017-04-10,Alcoa Shares Largely Unaffected as Traders Circulating Mid-Day Article from Barron's: 'Buy Alcoa Bef,Neutral,0
2017-04-11,"American Air Sees Q1 TRASM Up 2-4% YoY, Pre-Tax Margin Ex Special Items 4-6%",Negative,-1
2017-04-12,"Alcoa Shares Down 5%, Arconic Shares Down 3% Following Late-Tuesday Release of Presentation by Ellio",Neutral,0
